Title,Category,Tags,Path,SourcePath,Updated,RawURL
Find Free Ai Courses,ai4_free_education,"legacy, translated",library/de/ai4_free_education/find_free_ai_courses.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_free_education/find_free_ai_courses.md
Find Grants Guide,ai4_work,"legacy, translated",library/de/ai4_work/find_grants_guide.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/find_grants_guide.md
Finding Grants For Outdoor Businesses,ai4_work,"legacy, translated",library/de/ai4_work/finding_grants_for_outdoor_businesses.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/finding_grants_for_outdoor_businesses.md
Finding Suitable Childrens Books,ai4_kids,"legacy, translated",library/de/ai4_kids/finding_suitable_childrens_books.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_kids/finding_suitable_childrens_books.md
Fitness Training Plan,ai4_work,"legacy, translated",library/de/ai4_work/Fitness Training Plan.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/Fitness Training Plan.md
Floral Harmony Coloring Book Plan,ai4_work,"legacy, translated",library/de/ai4_work/floral_harmony_coloring_book_plan.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/floral_harmony_coloring_book_plan.md
Flower Information Pages,ai4_work,"legacy, translated",library/de/ai4_work/flower_information_pages.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/flower_information_pages.md
Football Betting Prediction System,ai4_work,"legacy, translated",library/de/ai4_work/football_betting_prediction_system.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/football_betting_prediction_system.md
Forensic Accounting Guidance,ai4_work,"legacy, translated",library/de/ai4_work/forensic_accounting_guidance.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/forensic_accounting_guidance.md
Forex Course Outline,ai4_work,"legacy, translated",library/de/ai4_work/forex_course_outline.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/forex_course_outline.md
Foundationalnutritionfitnesscourse,ai4_free_education,"legacy, translated",library/de/ai4_free_education/FoundationalNutritionFitnessCourse.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_free_education/FoundationalNutritionFitnessCourse.md
Franchise Expansion Plan,ai4_work,"legacy, translated",library/de/ai4_work/franchise_expansion_plan.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/franchise_expansion_plan.md
Franks Ultimate Brain Guide,ai4_free_education,"legacy, translated",library/de/ai4_free_education/franks_ultimate_brain_guide.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_free_education/franks_ultimate_brain_guide.md
Funding High School Track,ai4_work,"legacy, translated",library/de/ai4_work/Funding High School Track.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/Funding High School Track.md
Funding Strategies,ai4_work,"legacy, translated",library/de/ai4_work/Funding Strategies.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/Funding Strategies.md
Game Mastery Assistant,ai4_enablement,"legacy, translated",library/de/ai4_enablement/game_mastery_assistant.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_enablement/game_mastery_assistant.md
Gasesindustrycommunicationstrategy,ai4_thought_leadership,"legacy, translated",library/de/ai4_thought_leadership/gasesindustrycommunicationstrategy.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_thought_leadership/gasesindustrycommunicationstrategy.md
Gather Freelance Contacts,ai4_work,"legacy, translated",library/de/ai4_work/gather_freelance_contacts.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/gather_freelance_contacts.md
Generate Randomized Quiz Options,ai4_work,"legacy, translated",library/de/ai4_work/generate_randomized_quiz_options.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/generate_randomized_quiz_options.md
Generational Insights Masterclass,ai4_work,"legacy, translated",library/de/ai4_work/generational_insights_masterclass.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/generational_insights_masterclass.md
Generationaldifferencesmasterclass,ai4_work,"legacy, translated",library/de/ai4_work/GenerationalDifferencesMasterclass.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/GenerationalDifferencesMasterclass.md
Goal Setting And Achievement,ai4_work,"legacy, translated",library/de/ai4_work/goal_setting_and_achievement.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/goal_setting_and_achievement.md
Government Contract Opportunities,ai4_work,"legacy, translated",library/de/ai4_work/Government Contract Opportunities.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/Government Contract Opportunities.md
Government Rfp Response,ai4_work,"legacy, translated",library/de/ai4_work/government_rfp_response.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/government_rfp_response.md
Grant Application Support,ai4_work,"legacy, translated",library/de/ai4_work/grant_application_support.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/grant_application_support.md
Gre Study Guide,ai4_free_education,"legacy, translated",library/de/ai4_free_education/GRE_Study_Guide.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_free_education/GRE_Study_Guide.md
Green Card Application Guide,ai4_work,"legacy, translated",library/de/ai4_work/green_card_application_guide.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/green_card_application_guide.md
Grow Social Media Followers,ai4_thought_leadership,"legacy, translated",library/de/ai4_thought_leadership/grow_social_media_followers.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_thought_leadership/grow_social_media_followers.md
Guide For Healing After Infidelity,ai4_work,"legacy, translated",library/de/ai4_work/guide_for_healing_after_infidelity.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/guide_for_healing_after_infidelity.md
Guide Government Contracts Pharma,ai4_work,"legacy, translated",library/de/ai4_work/guide_government_contracts_pharma.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/guide_government_contracts_pharma.md
Guide To Develop Digital Product,ai4_free_education,"legacy, translated",library/de/ai4_free_education/guide_to_develop_digital_product.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_free_education/guide_to_develop_digital_product.md
Guide To Validate Business Idea,ai4_work,"legacy, translated",library/de/ai4_work/guide_to_validate_business_idea.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/guide_to_validate_business_idea.md
Hackathon Ai Workshop Outline,ai4_work,"legacy, translated",library/de/ai4_work/hackathon_ai_workshop_outline.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/hackathon_ai_workshop_outline.md
Halloween Coloring Book Promotional Script,ai4_retail,"legacy, translated",library/de/ai4_retail/halloween_coloring_book_promotional_script.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_retail/halloween_coloring_book_promotional_script.md
Halloweenbookideas,ai4_work,"legacy, translated",library/de/ai4_work/HalloweenBookIdeas.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/HalloweenBookIdeas.md
Health And Wellness Content,ai4_retail,"legacy, translated",library/de/ai4_retail/Health And Wellness Content.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_retail/Health And Wellness Content.md
Healthy Meal Plan,ai4_work,"legacy, translated",library/de/ai4_work/healthy_meal_plan.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/healthy_meal_plan.md
Hello Kitty Plr Kits For Coloring Books,ai4_work,"legacy, translated",library/de/ai4_work/hello_kitty_plr_kits_for_coloring_books.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/hello_kitty_plr_kits_for_coloring_books.md
Hiring Online Business Manager,ai4_work,"legacy, translated",library/de/ai4_work/hiring_online_business_manager.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/hiring_online_business_manager.md
Historical Coloring Book,ai4_work,"legacy, translated",library/de/ai4_work/historical_coloring_book.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/historical_coloring_book.md
Holiday Gathering Guide,ai4_work,"legacy, translated",library/de/ai4_work/holiday_gathering_guide.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/holiday_gathering_guide.md
Home Daycare Lesson Plan,ai4_kids,"legacy, translated",library/de/ai4_kids/home_daycare_lesson_plan.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_kids/home_daycare_lesson_plan.md
Home Improvement Promotion,ai4_thought_leadership,"legacy, translated",library/de/ai4_thought_leadership/Home Improvement Promotion.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_thought_leadership/Home Improvement Promotion.md
Homeschooling Special Needs Guide,ai4_kids,"legacy, translated",library/de/ai4_kids/homeschooling_special_needs_guide.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_kids/homeschooling_special_needs_guide.md
Homocysteine Measurement Organizations,ai4_work,"legacy, translated",library/de/ai4_work/homocysteine_measurement_organizations.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/homocysteine_measurement_organizations.md
How Ai Enhances Salon Marketing,ai4_thought_leadership,"legacy, translated",library/de/ai4_thought_leadership/how_ai_enhances_salon_marketing.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_thought_leadership/how_ai_enhances_salon_marketing.md
Hr Coordinator Guide,ai4_work,"legacy, translated",library/de/ai4_work/hr_coordinator_guide.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/hr_coordinator_guide.md
Human Resource Management Project Guide,ai4_work,"legacy, translated",library/de/ai4_work/human_resource_management_project_guide.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/human_resource_management_project_guide.md
Humanize Ai Communication,ai4_work,"legacy, translated",library/de/ai4_work/humanize_ai_communication.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/humanize_ai_communication.md
Humanize Ai Text,ai4_work,"legacy, translated",library/de/ai4_work/humanize_ai_text.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/humanize_ai_text.md
Humanize Ai Writing,ai4_thought_leadership,"legacy, translated",library/de/ai4_thought_leadership/humanize_ai_writing.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_thought_leadership/humanize_ai_writing.md
Humanize Text,ai4_work,"legacy, translated",library/de/ai4_work/humanize_text.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/humanize_text.md
IDENTITY,ai4_enablement,"legacy, translated",library/de/ai4_enablement/summarize_debate.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_enablement/summarize_debate.md
IDENTITY,ai4_enablement,"legacy, translated",library/de/ai4_enablement/extract_extraordinary_claims.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_enablement/extract_extraordinary_claims.md
IDENTITY,ai4_work,"legacy, translated",library/de/ai4_work/official_pattern_template.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/official_pattern_template.md
IDENTITY,ai4_work,"legacy, translated",library/de/ai4_work/rate_ai_response.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/rate_ai_response.md
IDENTITY,ai4_work,"legacy, translated",library/de/ai4_work/extract_wisdom_agents.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/extract_wisdom_agents.md
IDENTITY,ai4_work,"legacy, translated",library/de/ai4_work/extract_song_meaning.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/extract_song_meaning.md
IDENTITY,ai4_work,"legacy, translated",library/de/ai4_work/extract_wisdom_dm.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/extract_wisdom_dm.md
IDENTITY,ai4_work,"legacy, translated",library/de/ai4_work/ask_secure_by_design_questions.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/ask_secure_by_design_questions.md
IDENTITY,ai4_work,"legacy, translated",library/de/ai4_work/write_hackerone_report.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/write_hackerone_report.md
IDENTITY,ai4_work,"legacy, translated",library/de/ai4_work/explain_terms.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/explain_terms.md
IDENTITY,ai4_retail,"legacy, translated",library/de/ai4_retail/recommend_artists.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_retail/recommend_artists.md
IDENTITY,ai4_thought_leadership,"legacy, translated",library/de/ai4_thought_leadership/extract_questions.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_thought_leadership/extract_questions.md
IDENTITY,ai4_thought_leadership,"legacy, translated",library/de/ai4_thought_leadership/get_wow_per_minute.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_thought_leadership/get_wow_per_minute.md
IDENTITY,ai4_thought_leadership,"legacy, translated",library/de/ai4_thought_leadership/create_5_sentence_summary.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_thought_leadership/create_5_sentence_summary.md
IDENTITY,ai4_free_education,"legacy, translated",library/de/ai4_free_education/raw_query.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_free_education/raw_query.md
IDENTITY AND GOALS,ai4_work,"legacy, translated",library/de/ai4_work/rate_ai_result.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/rate_ai_result.md
IDENTITY AND GOALS,ai4_retail,"legacy, translated",library/de/ai4_retail/get_youtube_rss.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_retail/get_youtube_rss.md
IDENTITY AND GOALS,ai4_kids,"legacy, translated",library/de/ai4_kids/find_hidden_message.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_kids/find_hidden_message.md
IDENTITY AND GOALS,ai4_thought_leadership,"legacy, translated",library/de/ai4_thought_leadership/show_fabric_options_markmap.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_thought_leadership/show_fabric_options_markmap.md
IDENTITY AND PURPOSE,ai4_enablement,"legacy, translated",library/de/ai4_enablement/write_pull-request.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_enablement/write_pull-request.md
IDENTITY AND PURPOSE,ai4_work,"legacy, translated",library/de/ai4_work/guide_for_prompt_structuring.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/guide_for_prompt_structuring.md
IDENTITY and PURPOSE,ai4_enablement,"legacy, translated",library/de/ai4_enablement/extract_algorithm_update_recommendations.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_enablement/extract_algorithm_update_recommendations.md
IDENTITY and PURPOSE,ai4_enablement,"legacy, translated",library/de/ai4_enablement/create_git_diff_commit.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_enablement/create_git_diff_commit.md
IDENTITY and PURPOSE,ai4_enablement,"legacy, translated",library/de/ai4_enablement/analyze_debate.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_enablement/analyze_debate.md
IDENTITY and PURPOSE,ai4_enablement,"legacy, translated",library/de/ai4_enablement/clean_text.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_enablement/clean_text.md
IDENTITY and PURPOSE,ai4_enablement,"legacy, translated",library/de/ai4_enablement/summarize_git_diff.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_enablement/summarize_git_diff.md
IDENTITY and PURPOSE,ai4_enablement,"legacy, translated",library/de/ai4_enablement/create_show_intro.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_enablement/create_show_intro.md
IDENTITY and PURPOSE,ai4_enablement,"legacy, translated",library/de/ai4_enablement/summarize_git_changes.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_enablement/summarize_git_changes.md
IDENTITY and PURPOSE,ai4_work,"legacy, translated",library/de/ai4_work/extract_article_wisdom.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/extract_article_wisdom.md
IDENTITY and PURPOSE,ai4_work,"legacy, translated",library/de/ai4_work/create_mermaid_visualization.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_mermaid_visualization.md
IDENTITY and PURPOSE,ai4_work,"legacy, translated",library/de/ai4_work/brainstorm_salary_negotiation.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/brainstorm_salary_negotiation.md
IDENTITY and PURPOSE,ai4_work,"legacy, translated",library/de/ai4_work/write_nuclei_template_rule.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/write_nuclei_template_rule.md
IDENTITY and PURPOSE,ai4_work,"legacy, translated",library/de/ai4_work/agility_story.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/agility_story.md
IDENTITY and PURPOSE,ai4_work,"legacy, translated",library/de/ai4_work/create_network_threat_landscape.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_network_threat_landscape.md
IDENTITY and PURPOSE,ai4_work,"legacy, translated",library/de/ai4_work/analyze_logs.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/analyze_logs.md
IDENTITY and PURPOSE,ai4_work,"legacy, translated",library/de/ai4_work/create_command.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_command.md
IDENTITY and PURPOSE,ai4_work,"legacy, translated",library/de/ai4_work/improve_writing.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/improve_writing.md
IDENTITY and PURPOSE,ai4_work,"legacy, translated",library/de/ai4_work/create_npc.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_npc.md
IDENTITY and PURPOSE,ai4_work,"legacy, translated",library/de/ai4_work/create_coding_project.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_coding_project.md
IDENTITY and PURPOSE,ai4_work,"legacy, translated",library/de/ai4_work/write_linkedin_structured_bullets_post.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/write_linkedin_structured_bullets_post.md
IDENTITY and PURPOSE,ai4_work,"legacy, translated",library/de/ai4_work/extract_patterns.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/extract_patterns.md
IDENTITY and PURPOSE,ai4_work,"legacy, translated",library/de/ai4_work/create_visualization.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_visualization.md
IDENTITY and PURPOSE,ai4_work,"legacy, translated",library/de/ai4_work/explain_project.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/explain_project.md
IDENTITY and PURPOSE,ai4_work,"legacy, translated",library/de/ai4_work/find_logical_fallacies.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/find_logical_fallacies.md
IDENTITY and PURPOSE,ai4_work,"legacy, translated",library/de/ai4_work/analyze_prose_pinker.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/analyze_prose_pinker.md
IDENTITY and PURPOSE,ai4_work,"legacy, translated",library/de/ai4_work/create_report_finding.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_report_finding.md
IDENTITY and PURPOSE,ai4_work,"legacy, translated",library/de/ai4_work/extract_references.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/extract_references.md
IDENTITY and PURPOSE,ai4_work,"legacy, translated",library/de/ai4_work/create_reading_plan.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_reading_plan.md
IDENTITY and PURPOSE,ai4_work,"legacy, translated",library/de/ai4_work/improve_report_finding.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/improve_report_finding.md
IDENTITY and PURPOSE,ai4_work,"legacy, translated",library/de/ai4_work/create_upgrade_pack.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_upgrade_pack.md
IDENTITY and PURPOSE,ai4_work,"legacy, translated",library/de/ai4_work/analyze_threat_report.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/analyze_threat_report.md
IDENTITY and PURPOSE,ai4_work,"legacy, translated",library/de/ai4_work/gather_task_details.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/gather_task_details.md
IDENTITY and PURPOSE,ai4_work,"legacy, translated",library/de/ai4_work/create_markmap_visualization.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_markmap_visualization.md
IDENTITY and PURPOSE,ai4_work,"legacy, translated",library/de/ai4_work/brainstorm_ideas_recent_experiences.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/brainstorm_ideas_recent_experiences.md
IDENTITY and PURPOSE,ai4_work,"legacy, translated",library/de/ai4_work/summarize_pull-requests.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/summarize_pull-requests.md
IDENTITY and PURPOSE,ai4_work,"legacy, translated",library/de/ai4_work/extract_wisdom_nometa.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/extract_wisdom_nometa.md
IDENTITY and PURPOSE,ai4_work,"legacy, translated",library/de/ai4_work/suggest_pattern.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/suggest_pattern.md
IDENTITY and PURPOSE,ai4_wealth,"legacy, translated",library/de/ai4_wealth/create_real_estate_listing.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_wealth/create_real_estate_listing.md
IDENTITY and PURPOSE,ai4_retail,"legacy, translated",library/de/ai4_retail/write_semgrep_rule.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_retail/write_semgrep_rule.md
IDENTITY and PURPOSE,ai4_retail,"legacy, translated",library/de/ai4_retail/explain_docs.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_retail/explain_docs.md
IDENTITY and PURPOSE,ai4_retail,"legacy, translated",library/de/ai4_retail/summarize_rpg_session.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_retail/summarize_rpg_session.md
IDENTITY and PURPOSE,ai4_kids,"legacy, translated",library/de/ai4_kids/write_essay.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_kids/write_essay.md
IDENTITY and PURPOSE,ai4_kids,"legacy, translated",library/de/ai4_kids/create_quiz.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_kids/create_quiz.md
IDENTITY and PURPOSE,ai4_kids,"legacy, translated",library/de/ai4_kids/write_micro_essay.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_kids/write_micro_essay.md
IDENTITY and PURPOSE,ai4_kids,"legacy, translated",library/de/ai4_kids/analyze_answers.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_kids/analyze_answers.md
IDENTITY and PURPOSE,ai4_kids,"legacy, translated",library/de/ai4_kids/extract_ideas.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_kids/extract_ideas.md
IDENTITY and PURPOSE,ai4_kids,"legacy, translated",library/de/ai4_kids/extract_insights.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_kids/extract_insights.md
IDENTITY and PURPOSE,ai4_kids,"legacy, translated",library/de/ai4_kids/create_video_chapters.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_kids/create_video_chapters.md
IDENTITY and PURPOSE,ai4_thought_leadership,"legacy, translated",library/de/ai4_thought_leadership/extract_book_recommendations.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_thought_leadership/extract_book_recommendations.md
IDENTITY and PURPOSE,ai4_thought_leadership,"legacy, translated",library/de/ai4_thought_leadership/create_security_update.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_thought_leadership/create_security_update.md
IDENTITY and PURPOSE,ai4_thought_leadership,"legacy, translated",library/de/ai4_thought_leadership/summarize_lecture.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_thought_leadership/summarize_lecture.md
IDENTITY and PURPOSE,ai4_thought_leadership,"legacy, translated",library/de/ai4_thought_leadership/extract_main_idea.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_thought_leadership/extract_main_idea.md
IDENTITY and PURPOSE,ai4_thought_leadership,"legacy, translated",library/de/ai4_thought_leadership/create_tags.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_thought_leadership/create_tags.md
IDENTITY and PURPOSE,ai4_thought_leadership,"legacy, translated",library/de/ai4_thought_leadership/analyze_malware.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_thought_leadership/analyze_malware.md
IDENTITY and PURPOSE,ai4_thought_leadership,"legacy, translated",library/de/ai4_thought_leadership/extract_recommendations.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_thought_leadership/extract_recommendations.md
IDENTITY and PURPOSE,ai4_thought_leadership,"legacy, translated",library/de/ai4_thought_leadership/analyze_threat_report_trends.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_thought_leadership/analyze_threat_report_trends.md
IDENTITY and PURPOSE,ai4_thought_leadership,"legacy, translated",library/de/ai4_thought_leadership/extract_predictions.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_thought_leadership/extract_predictions.md
IDENTITY and PURPOSE,ai4_thought_leadership,"legacy, translated",library/de/ai4_thought_leadership/extract_book_ideas.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_thought_leadership/extract_book_ideas.md
